ID,PERMI,  PERMIT_TYPE
1666037,100104388,PERMIT - PORCH CONSTRUCTION
1666039,100104389,PERMIT - EASY PERMIT PROCESS
1666040,100104390,PERMIT - EASY PERMIT PROCESS
1666042,100104391,PERMIT - PORCH CONSTRUCTION
1666044,100104392,PERMIT - RENOVATION/ALTERATION
1666048,100104393,PERMIT - EASY PERMIT PROCESS
1666049,100104394,PERMIT - PORCH CONSTRUCTION
1666050,100104395,PERMIT - PORCH CONSTRUCTION
1666051,100104396,PERMIT - PORCH CONSTRUCTION
1666055,100104398,PERMIT - EASY PERMIT PROCESS
1666056,100104399,PERMIT - EASY PERMIT PROCESS
1666067,100104407,PERMIT - EASY PERMIT PROCESS
1666068,100104408,PERMIT - RENOVATION/ALTERATION
1666070,100104409,PERMIT - RENOVATION/ALTERATION
1666071,100104410,PERMIT - WRECKING/DEMOLITION
1666074,100104412,PERMIT - PORCH CONSTRUCTION
1666075,100104413,PERMIT - NEW CONSTRUCTION
1666077,100104414,PERMIT - EASY PERMIT PROCESS
1666078,100104415,PERMIT - EASY PERMIT PROCESS
1666083,100104419,PERMIT - RENOVATION/ALTERATION
1666089,100104424,PERMIT - RENOVATION/ALTERATION
1666092,100104426,PERMIT - ELECTRIC WIRING
1666096,100104429,PERMIT - EASY PERMIT PROCESS
1666097,100104430,PERMIT - EASY PERMIT PROCESS
1666098,100104431,PERMIT - EASY PERMIT PROCESS
1666100,100104432,PERMIT - EASY PERMIT PROCESS
1666101,100104433,PERMIT - RENOVATION/ALTERATION
1666102,100104434,PERMIT - RENOVATION/ALTERATION
1666104,100104435,PERMIT - EASY PERMIT PROCESS
1666106,100104436,PERMIT - PORCH CONSTRUCTION
1666110,100104438,PERMIT - RENOVATION/ALTERATION
1666112,100104439,PERMIT - EASY PERMIT PROCESS
1666113,100104440,PERMIT - EASY PERMIT PROCESS
1666115,100104441,PERMIT - PORCH CONSTRUCTION
1666117,100104443,PERMIT - PORCH CONSTRUCTION
1666118,100104444,PERMIT - EASY PERMIT PROCESS
1666120,100104445,PERMIT - ELECTRIC WIRING
1666122,100104446,PERMIT - RENOVATION/ALTERATION
1666124,100104448,PERMIT - ELECTRIC WIRING
1666127,100104450,PERMIT - ELECTRIC WIRING
1666134,100104452,PERMIT - ELECTRIC WIRING
1666137,100104453,PERMIT - ELECTRIC WIRING
1666139,100104454,PERMIT - PORCH CONSTRUCTION
1666140,100104455,PERMIT - ELECTRIC WIRING
1666142,100104456,PERMIT - RENOVATION/ALTERATION
1666144,100104458,PERMIT - EASY PERMIT PROCESS
1666147,100104460,PERMIT - PORCH CONSTRUCTION
1666148,100104461,PERMIT - EASY PERMIT PROCESS
1666149,100104462,PERMIT - EASY PERMIT PROCESS
1666150,100104463,PERMIT - ELECTRIC WIRING
1666151,100104464,PERMIT - PORCH CONSTRUCTION
1666156,100104467,PERMIT - ELECTRIC WIRING
1666158,100104468,PERMIT - RENOVATION/ALTERATION
1666161,100104470,PERMIT - NEW CONSTRUCTION
1666218,100104513,PERMIT - WRECKING/DEMOLITION
1666162,100104471,PERMIT - RENOVATION/ALTERATION
1666167,100104474,PERMIT - EASY PERMIT PROCESS
1666169,100104475,PERMIT - ELECTRIC WIRING
1666170,100104476,PERMIT - EASY PERMIT PROCESS
1666171,100104477,PERMIT - ELECTRIC WIRING
1666172,100104478,PERMIT - ELEVATOR EQUIPMENT
1666175,100104479,PERMIT - ELECTRIC WIRING
1666176,100104480,PERMIT - ELECTRIC WIRING
1666177,100104481,PERMIT - ELECTRIC WIRING
1666178,100104482,PERMIT - RENOVATION/ALTERATION
1666179,100104483,PERMIT - ELEVATOR EQUIPMENT
1666180,100104484,PERMIT - ELECTRIC WIRING
1666181,100104485,PERMIT - EASY PERMIT PROCESS
1666183,100104486,PERMIT - ELECTRIC WIRING
1666184,100104487,PERMIT - RENOVATION/ALTERATION
1666186,100104489,PERMIT - RENOVATION/ALTERATION
1666190,100104491,PERMIT - REINSTATE REVOKED PMT
1666191,100104492,PERMIT - ELECTRIC WIRING
1666192,100104493,PERMIT - ELEVATOR EQUIPMENT
1666195,100104494,PERMIT - RENOVATION/ALTERATION
1666196,100104495,PERMIT - RENOVATION/ALTERATION
1666198,100104496,PERMIT - ELECTRIC WIRING
1666199,100104497,PERMIT - ELEVATOR EQUIPMENT
1666200,100104498,PERMIT - RENOVATION/ALTERATION
1666201,100104499,PERMIT - ELECTRIC WIRING
1666202,100104500,PERMIT - RENOVATION/ALTERATION
1666203,100104501,PERMIT - ELECTRIC WIRING
1666204,100104502,PERMIT - EASY PERMIT PROCESS
1666205,100104503,PERMIT - RENOVATION/ALTERATION
1666207,100104504,PERMIT - ELECTRIC WIRING
1666209,100104505,PERMIT - ELEVATOR EQUIPMENT
1666211,100104507,PERMIT - ELECTRIC WIRING
1666212,100104508,PERMIT - ELECTRIC WIRING
1666213,100104509,PERMIT - ELECTRIC WIRING
1666214,100104510,PERMIT - ELECTRIC WIRING
1666221,100104515,PERMIT - RENOVATION/ALTERATION
1666223,100104516,PERMIT - WRECKING/DEMOLITION
1666225,100104517,PERMIT - ELEVATOR EQUIPMENT
1666227,100104518,PERMIT - EASY PERMIT PROCESS
1666230,100104519,PERMIT - NEW CONSTRUCTION
1666231,100104520,PERMIT - ELECTRIC WIRING
1666232,100104521,PERMIT - SCAFFOLDING
1666236,100104523,PERMIT - ELEVATOR EQUIPMENT
1666239,100104525,PERMIT - WRECKING/DEMOLITION
1666240,100104526,PERMIT - RENOVATION/ALTERATION
1666242,100104527,PERMIT - ELECTRIC WIRING
1666243,100104528,PERMIT - ELECTRIC WIRING
1666245,100104530,PERMIT - WRECKING/DEMOLITION
1666246,100104531,PERMIT - WRECKING/DEMOLITION
1666247,100104532,PERMIT - WRECKING/DEMOLITION
1666248,100104533,PERMIT - RENOVATION/ALTERATION
1666249,100104534,PERMIT - ELECTRIC WIRING
1666251,100104536,PERMIT - ELECTRIC WIRING
1666253,100104537,PERMIT - EASY PERMIT PROCESS
1666254,100104538,PERMIT - RENOVATION/ALTERATION
1666255,100104539,PERMIT - RENOVATION/ALTERATION
1666260,100104540,PERMIT - ELECTRIC WIRING
1666262,100104541,PERMIT - ELECTRIC WIRING
1666263,100104542,PERMIT - ELECTRIC WIRING
1666264,100104543,PERMIT - RENOVATION/ALTERATION
1666265,100104544,PERMIT - ELEVATOR EQUIPMENT
1666268,100104545,PERMIT - RENOVATION/ALTERATION
1666269,100104546,PERMIT - PORCH CONSTRUCTION
1666270,100104547,PERMIT - ELECTRIC WIRING
1666271,100104548,PERMIT - ELEVATOR EQUIPMENT
1666273,100104549,PERMIT - ELECTRIC WIRING
1666274,100104550,PERMIT - RENOVATION/ALTERATION
1666275,100104551,PERMIT - RENOVATION/ALTERATION
1666276,100104552,PERMIT - EASY PERMIT PROCESS
1666278,100104553,PERMIT - ELEVATOR EQUIPMENT
1666302,100104569,PERMIT - ELECTRIC WIRING
1685661,100116177,PERMIT - ELECTRIC WIRING
1666279,100104554,PERMIT - NEW CONSTRUCTION
1666280,100104555,PERMIT - RENOVATION/ALTERATION
1666281,100104556,PERMIT - ELECTRIC WIRING
1666283,100104557,PERMIT - ELECTRIC WIRING
1666284,100104558,PERMIT - WRECKING/DEMOLITION
1666286,100104559,PERMIT - EASY PERMIT PROCESS
1666287,100104560,PERMIT - ELECTRIC WIRING
1666289,100104561,PERMIT - ELECTRIC WIRING
1666290,100104562,PERMIT - EASY PERMIT PROCESS
1666293,100104563,PERMIT - ELECTRIC WIRING
1666295,100104564,PERMIT - ELECTRIC WIRING
1666296,100104565,PERMIT - ELEVATOR EQUIPMENT
1666298,100104567,PERMIT - ELECTRIC WIRING
1666301,100104568,PERMIT - EASY PERMIT PROCESS
1666304,100104570,PERMIT - EASY PERMIT PROCESS
1666307,100104571,PERMIT - RENOVATION/ALTERATION
1666308,100104572,PERMIT - ELECTRIC WIRING
1666309,100104573,PERMIT - SCAFFOLDING
1666312,100104574,PERMIT - ELEVATOR EQUIPMENT
1666313,100104575,PERMIT - ELECTRIC WIRING
1666316,100104577,PERMIT - WRECKING/DEMOLITION
1666317,100104578,PERMIT - ELECTRIC WIRING
1666318,100104579,PERMIT - EASY PERMIT PROCESS
1666321,100104580,PERMIT - ELECTRIC WIRING
1666323,100104581,PERMIT - ELECTRIC WIRING
1666325,100104582,PERMIT - ELEVATOR EQUIPMENT
1666327,100104583,PERMIT - EASY PERMIT PROCESS
1687579,100117370,PERMIT - ELECTRIC WIRING
1666328,100104584,PERMIT - PORCH CONSTRUCTION
1666332,100104585,PERMIT - ELECTRIC WIRING
1666333,100104586,PERMIT - ELEVATOR EQUIPMENT
1666334,100104587,PERMIT - PORCH CONSTRUCTION
1666336,100104588,PERMIT - PORCH CONSTRUCTION
1666337,100104589,PERMIT - ELEVATOR EQUIPMENT
1666338,100104590,PERMIT - EASY PERMIT PROCESS
1666340,100104591,PERMIT - ELEVATOR EQUIPMENT
1666341,100104592,PERMIT - ELEVATOR EQUIPMENT
1666342,100104593,PERMIT - ELEVATOR EQUIPMENT
1666343,100104594,PERMIT - ELEVATOR EQUIPMENT
1666344,100104595,PERMIT - ELEVATOR EQUIPMENT
1666345,100104596,PERMIT - ELEVATOR EQUIPMENT
1666347,100104597,PERMIT - EASY PERMIT PROCESS
1666348,100104598,PERMIT - ELECTRIC WIRING
1666349,100104599,PERMIT - EASY PERMIT PROCESS
1666350,100104600,PERMIT - SCAFFOLDING
1666353,100104601,PERMIT - RENOVATION/ALTERATION
1666354,100104602,PERMIT - NEW CONSTRUCTION
1666356,100104603,PERMIT - ELECTRIC WIRING
1666357,100104604,PERMIT - ELECTRIC WIRING
1666358,100104605,PERMIT - PORCH CONSTRUCTION
1666363,100104606,PERMIT - RENOVATION/ALTERATION
1666365,100104607,PERMIT - ELECTRIC WIRING
1666369,100104608,PERMIT - ELECTRIC WIRING
1666370,100104609,PERMIT - ELECTRIC WIRING
1666371,100104610,PERMIT - EASY PERMIT PROCESS
1666373,100104611,PERMIT - ELECTRIC WIRING
1666374,100104612,PERMIT - EASY PERMIT PROCESS
1666375,100104613,PERMIT - RENOVATION/ALTERATION
1666378,100104615,PERMIT - PORCH CONSTRUCTION
1666385,100104618,PERMIT - ELECTRIC WIRING
1666387,100104620,PERMIT - WRECKING/DEMOLITION
1666395,100104621,PERMIT - RENOVATION/ALTERATION
1666400,100104622,PERMIT - PORCH CONSTRUCTION
1666410,100104627,PERMIT - ELECTRIC WIRING
1666411,100104628,PERMIT - RENOVATION/ALTERATION
1666412,100104629,PERMIT - RENOVATION/ALTERATION
1666413,100104630,PERMIT - ELECTRIC WIRING
1666414,100104631,PERMIT - RENOVATION/ALTERATION
1666417,100104634,PERMIT - NEW CONSTRUCTION
1666440,100104647,PERMIT - RENOVATION/ALTERATION
1666442,100104649,PERMIT - RENOVATION/ALTERATION
1666443,100104650,PERMIT - ELECTRIC WIRING
1666444,100104651,PERMIT - ELECTRIC WIRING
1666447,100104653,PERMIT - ELECTRIC WIRING
1666450,100104655,PERMIT - ELECTRIC WIRING
1666451,100104656,PERMIT - NEW CONSTRUCTION
1666453,100104657,PERMIT - ELECTRIC WIRING
1666456,100104659,PERMIT - ELEVATOR EQUIPMENT
1666460,100104662,PERMIT - ELECTRIC WIRING
1666465,100104666,PERMIT - RENOVATION/ALTERATION
1666467,100104668,PERMIT - PORCH CONSTRUCTION
1666468,100104669,PERMIT - ELEVATOR EQUIPMENT
1666469,100104670,PERMIT - EASY PERMIT PROCESS
1666471,100104672,PERMIT - ELEVATOR EQUIPMENT
1666475,100104674,PERMIT - ELEVATOR EQUIPMENT
1666477,100104675,PERMIT - ELECTRIC WIRING
1666479,100104676,PERMIT - RENOVATION/ALTERATION
1666480,100104677,PERMIT - ELEVATOR EQUIPMENT
1666483,100104679,PERMIT - EASY PERMIT PROCESS
1666484,100104680,PERMIT - RENOVATION/ALTERATION
1666485,100104681,PERMIT - EASY PERMIT PROCESS
1666487,100104683,PERMIT - SIGNS
1666489,100104684,PERMIT - ELEVATOR EQUIPMENT
1666492,100104686,PERMIT - ELECTRIC WIRING
1666493,100104687,PERMIT - EASY PERMIT PROCESS
1666494,100104688,PERMIT - ELEVATOR EQUIPMENT
1666498,100104689,PERMIT - ELEVATOR EQUIPMENT
1666499,100104690,PERMIT - EASY PERMIT PROCESS
1666501,100104691,PERMIT - EASY PERMIT PROCESS
1666503,100104692,PERMIT - ELEVATOR EQUIPMENT
1666510,100104695,PERMIT - EASY PERMIT PROCESS
1666511,100104696,PERMIT - ELEVATOR EQUIPMENT
1666512,100104697,PERMIT - NEW CONSTRUCTION
1666513,100104698,PERMIT - ELECTRIC WIRING
1666515,100104699,PERMIT - WRECKING/DEMOLITION
1666518,100104700,PERMIT - ELECTRIC WIRING
1666521,100104701,PERMIT - ELECTRIC WIRING
1666526,100104703,PERMIT - RENOVATION/ALTERATION
1666535,100104704,PERMIT - ELECTRIC WIRING
1666536,100104705,PERMIT - RENOVATION/ALTERATION
1666539,100104707,PERMIT - EASY PERMIT PROCESS
1666542,100104708,PERMIT - ELECTRIC WIRING
1666544,100104709,PERMIT - NEW CONSTRUCTION
1666545,100104710,PERMIT - EASY PERMIT PROCESS
1666546,100104711,PERMIT - EASY PERMIT PROCESS
1666549,100104713,PERMIT - ELECTRIC WIRING
1666551,100104714,PERMIT - NEW CONSTRUCTION
1666560,100104715,PERMIT - EASY PERMIT PROCESS
1666564,100104718,PERMIT - SIGNS
1666569,100104719,PERMIT - RENOVATION/ALTERATION
1666573,100104720,PERMIT - RENOVATION/ALTERATION
1666574,100104721,PERMIT - ELECTRIC WIRING
1666575,100104722,PERMIT - ELECTRIC WIRING
1666581,100104723,PERMIT - RENOVATION/ALTERATION
1688057,100117672,PERMIT - ELECTRIC WIRING
1666582,100104724,PERMIT - SIGNS
1666585,100104725,PERMIT - ELECTRIC WIRING
1666595,100104727,PERMIT - EASY PERMIT PROCESS
1666596,100104728,PERMIT - ELECTRIC WIRING
1666597,100104729,PERMIT - ELECTRIC WIRING
1666603,100104731,PERMIT - ELECTRIC WIRING
1666604,100104732,PERMIT - EASY PERMIT PROCESS
1666605,100104733,PERMIT - EASY PERMIT PROCESS
1666610,100104734,PERMIT - EASY PERMIT PROCESS
1666613,100104735,PERMIT - RENOVATION/ALTERATION
1666614,100104736,PERMIT - ELECTRIC WIRING
1666618,100104737,PERMIT - ELECTRIC WIRING
1666622,100104738,PERMIT - ELECTRIC WIRING
1666626,100104739,PERMIT - ELECTRIC WIRING
1666631,100104740,PERMIT - WRECKING/DEMOLITION
1666634,100104742,PERMIT - NEW CONSTRUCTION
1666636,100104743,PERMIT - EASY PERMIT PROCESS
1666637,100104744,PERMIT - ELECTRIC WIRING
1666639,100104745,PERMIT - EASY PERMIT PROCESS
1666640,100104746,PERMIT - ELECTRIC WIRING
1666650,100104749,PERMIT - ELECTRIC WIRING
1666656,100104752,PERMIT - EASY PERMIT PROCESS
1666663,100104754,PERMIT - EASY PERMIT PROCESS
1666731,100104791,PERMIT - WRECKING/DEMOLITION
1666666,100104756,PERMIT - RENOVATION/ALTERATION
1666667,100104757,PERMIT - EASY PERMIT PROCESS
1666669,100104758,PERMIT - ELECTRIC WIRING
1666670,100104759,PERMIT - ELECTRIC WIRING
1666671,100104760,PERMIT - RENOVATION/ALTERATION
1666672,100104761,PERMIT - RENOVATION/ALTERATION
1666673,100104762,PERMIT - EASY PERMIT PROCESS
1666678,100104764,PERMIT - RENOVATION/ALTERATION
1666684,100104765,PERMIT - EASY PERMIT PROCESS
1666687,100104766,PERMIT - EASY PERMIT PROCESS
1666691,100104767,PERMIT - RENOVATION/ALTERATION
1666693,100104768,PERMIT - EASY PERMIT PROCESS
1666695,100104770,PERMIT - EASY PERMIT PROCESS
1666700,100104773,PERMIT - ELECTRIC WIRING
1666702,100104774,PERMIT - EASY PERMIT PROCESS
1666703,100104775,PERMIT - SIGNS
1666704,100104776,PERMIT - ELECTRIC WIRING
1666707,100104778,PERMIT - ELECTRIC WIRING
1666709,100104779,PERMIT - EASY PERMIT PROCESS
1666710,100104780,PERMIT - PORCH CONSTRUCTION
1666711,100104781,PERMIT - ELECTRIC WIRING
1666720,100104787,PERMIT - ELECTRIC WIRING
1666725,100104788,PERMIT - EASY PERMIT PROCESS
1666726,100104789,PERMIT - EASY PERMIT PROCESS
1666733,100104792,PERMIT - RENOVATION/ALTERATION
1666738,100104794,PERMIT - EASY PERMIT PROCESS
1666739,100104795,PERMIT - EASY PERMIT PROCESS
1666740,100104796,PERMIT - ELECTRIC WIRING
1666741,100104797,PERMIT - RENOVATION/ALTERATION
1666744,100104798,PERMIT - RENOVATION/ALTERATION
1666758,100104808,PERMIT - EASY PERMIT PROCESS
1666759,100104809,PERMIT - WRECKING/DEMOLITION
1666760,100104810,PERMIT - SIGNS
1666764,100104811,PERMIT - WRECKING/DEMOLITION
1666765,100104812,PERMIT - ELECTRIC WIRING
1666767,100104813,PERMIT - PORCH CONSTRUCTION
1667882,100105448,PERMIT - ELECTRIC WIRING
1666769,100104814,PERMIT - WRECKING/DEMOLITION
1666771,100104815,PERMIT - EASY PERMIT PROCESS
1666772,100104816,PERMIT - NEW CONSTRUCTION
1666775,100104818,PERMIT - WRECKING/DEMOLITION
1666777,100104819,PERMIT - WRECKING/DEMOLITION
1666780,100104820,PERMIT - EASY PERMIT PROCESS
1666781,100104821,PERMIT - EASY PERMIT PROCESS
1666782,100104822,PERMIT - EASY PERMIT PROCESS
1666784,100104823,PERMIT - WRECKING/DEMOLITION
1666785,100104824,PERMIT - RENOVATION/ALTERATION
1666786,100104825,PERMIT - RENOVATION/ALTERATION
1666787,100104826,PERMIT - WRECKING/DEMOLITION
1666788,100104827,PERMIT - WRECKING/DEMOLITION
1666789,100104828,PERMIT - EASY PERMIT PROCESS
1666790,100104829,PERMIT - ELECTRIC WIRING
1666793,100104831,PERMIT - WRECKING/DEMOLITION
1666794,100104832,PERMIT - ELECTRIC WIRING
1666796,100104834,PERMIT - ELECTRIC WIRING
1666797,100104835,PERMIT - NEW CONSTRUCTION
1666801,100104837,PERMIT - ELECTRIC WIRING
1666812,100104843,PERMIT - RENOVATION/ALTERATION
1666814,100104844,PERMIT - EASY PERMIT PROCESS
1666817,100104846,PERMIT - ELECTRIC WIRING
1666818,100104847,PERMIT - NEW CONSTRUCTION
1666822,100104849,PERMIT - PORCH CONSTRUCTION
1666824,100104850,PERMIT - NEW CONSTRUCTION
1666826,100104852,PERMIT - RENOVATION/ALTERATION
1666827,100104853,PERMIT - RENOVATION/ALTERATION
1666893,100104887,PERMIT - EASY PERMIT PROCESS
1666828,100104854,PERMIT - NEW CONSTRUCTION
1666829,100104855,PERMIT - RENOVATION/ALTERATION
1666831,100104857,PERMIT - RENOVATION/ALTERATION
1666833,100104858,PERMIT - ELECTRIC WIRING
1666836,100104860,PERMIT - PORCH CONSTRUCTION
1666839,100104862,PERMIT - RENOVATION/ALTERATION
1666860,100104867,PERMIT - RENOVATION/ALTERATION
1666861,100104868,PERMIT - RENOVATION/ALTERATION
1666865,100104869,PERMIT - RENOVATION/ALTERATION
1666866,100104870,PERMIT - RENOVATION/ALTERATION
1666867,100104871,PERMIT - EASY PERMIT PROCESS
1666869,100104872,PERMIT - EASY PERMIT PROCESS
1666870,100104873,PERMIT - SIGNS
1666871,100104874,PERMIT - ELECTRIC WIRING
1666874,100104875,PERMIT - RENOVATION/ALTERATION
1666875,100104876,PERMIT - ELECTRIC WIRING
1666876,100104877,PERMIT - NEW CONSTRUCTION
1666877,100104878,PERMIT - ELECTRIC WIRING
1666879,100104879,PERMIT - ELECTRIC WIRING
1666882,100104880,PERMIT - EASY PERMIT PROCESS
1666884,100104882,PERMIT - PORCH CONSTRUCTION
1666888,100104884,PERMIT - ELECTRIC WIRING
1666890,100104885,PERMIT - ELECTRIC WIRING
1667049,100104973,PERMIT - ELECTRIC WIRING
1666894,100104888,PERMIT - RENOVATION/ALTERATION
1666895,100104889,PERMIT - PORCH CONSTRUCTION
1666897,100104890,PERMIT - ELECTRIC WIRING
1666898,100104891,PERMIT - ELECTRIC WIRING
1666901,100104892,PERMIT - EASY PERMIT PROCESS
1666907,100104893,PERMIT - ELECTRIC WIRING
1666908,100104894,PERMIT - ELECTRIC WIRING
1666909,100104895,PERMIT - SIGNS
1666910,100104896,PERMIT - EASY PERMIT PROCESS
1666911,100104897,PERMIT - ELECTRIC WIRING
1666912,100104898,PERMIT - SCAFFOLDING
1666913,100104899,PERMIT - ELECTRIC WIRING
1666914,100104900,PERMIT - ELECTRIC WIRING
1666915,100104901,PERMIT - EASY PERMIT PROCESS
1666919,100104902,PERMIT - ELECTRIC WIRING
1666921,100104903,PERMIT - PORCH CONSTRUCTION
1666924,100104905,PERMIT - EASY PERMIT PROCESS
1666925,100104906,PERMIT - ELECTRIC WIRING
1666927,100104907,PERMIT - SIGNS
1666928,100104908,PERMIT - ELECTRIC WIRING
1666933,100104911,PERMIT - EASY PERMIT PROCESS
1666934,100104912,PERMIT - WRECKING/DEMOLITION
1666935,100104913,PERMIT - EASY PERMIT PROCESS
1666936,100104914,PERMIT - ELECTRIC WIRING
1666938,100104915,PERMIT - ELECTRIC WIRING
1666939,100104916,PERMIT - WRECKING/DEMOLITION
1666941,100104917,PERMIT - ELECTRIC WIRING
1666942,100104918,PERMIT - PORCH CONSTRUCTION
1666943,100104919,PERMIT - EASY PERMIT PROCESS
1666945,100104921,PERMIT - EASY PERMIT PROCESS
1666947,100104922,PERMIT - EASY PERMIT PROCESS
1666951,100104924,PERMIT - PORCH CONSTRUCTION
1666955,100104926,PERMIT - EASY PERMIT PROCESS
1666962,100104928,PERMIT - EASY PERMIT PROCESS
1666964,100104929,PERMIT - WRECKING/DEMOLITION
1666967,100104930,PERMIT - WRECKING/DEMOLITION
1666970,100104931,PERMIT - EASY PERMIT PROCESS
1666971,100104932,PERMIT - RENOVATION/ALTERATION
1666972,100104933,PERMIT - EASY PERMIT PROCESS
1666978,100104935,PERMIT - ELECTRIC WIRING
1666979,100104936,PERMIT - EASY PERMIT PROCESS
1666981,100104937,PERMIT - PORCH CONSTRUCTION
1666982,100104938,PERMIT - ELECTRIC WIRING
1666986,100104939,PERMIT - EASY PERMIT PROCESS
1666998,100104941,PERMIT - EASY PERMIT PROCESS
1667001,100104944,PERMIT - NEW CONSTRUCTION
1667002,100104945,PERMIT - RENOVATION/ALTERATION
1667009,100104949,PERMIT - ELECTRIC WIRING
1667011,100104950,PERMIT - EASY PERMIT PROCESS
1667012,100104951,PERMIT - RENOVATION/ALTERATION
1667015,100104953,PERMIT - PORCH CONSTRUCTION
1667018,100104955,PERMIT - PORCH CONSTRUCTION
1667019,100104956,PERMIT - EASY PERMIT PROCESS
1667024,100104959,PERMIT - ELECTRIC WIRING
1667026,100104960,PERMIT - EASY PERMIT PROCESS
1667031,100104962,PERMIT - ELECTRIC WIRING
1667033,100104964,PERMIT - RENOVATION/ALTERATION
1667036,100104966,PERMIT - EASY PERMIT PROCESS
1667039,100104967,PERMIT - RENOVATION/ALTERATION
1667041,100104968,PERMIT - EASY PERMIT PROCESS
1667044,100104970,PERMIT - EASY PERMIT PROCESS
1667046,100104971,PERMIT - RENOVATION/ALTERATION
1667047,100104972,PERMIT - RENOVATION/ALTERATION
1667054,100104974,PERMIT - EASY PERMIT PROCESS
1667055,100104975,PERMIT - EASY PERMIT PROCESS
1667059,100104976,PERMIT - ELECTRIC WIRING
1667062,100104977,PERMIT - ELECTRIC WIRING
1667063,100104978,PERMIT - EASY PERMIT PROCESS
1667067,100104980,PERMIT - EASY PERMIT PROCESS
1667068,100104981,PERMIT - ELECTRIC WIRING
1667071,100104983,PERMIT - ELECTRIC WIRING
1667077,100104985,PERMIT - ELECTRIC WIRING
1667078,100104986,PERMIT - ELECTRIC WIRING
1667081,100104987,PERMIT - EASY PERMIT PROCESS
1667082,100104988,PERMIT - EASY PERMIT PROCESS
1667084,100104989,PERMIT - ELECTRIC WIRING
1667085,100104990,PERMIT - EASY PERMIT PROCESS
1667086,100104991,PERMIT - SCAFFOLDING
1667087,100104992,PERMIT - EASY PERMIT PROCESS
1667089,100104993,PERMIT - EASY PERMIT PROCESS
1667090,100104994,PERMIT - WRECKING/DEMOLITION
1667092,100104995,PERMIT - ELECTRIC WIRING
1667095,100104997,PERMIT - NEW CONSTRUCTION
1667100,100104999,PERMIT - EASY PERMIT PROCESS
1667102,100105000,PERMIT - EASY PERMIT PROCESS
1667104,100105001,PERMIT - ELECTRIC WIRING
1667105,100105002,PERMIT - RENOVATION/ALTERATION
1667106,100105003,PERMIT - NEW CONSTRUCTION
1667107,100105004,PERMIT - EASY PERMIT PROCESS
1667109,100105005,PERMIT - EASY PERMIT PROCESS
1667111,100105007,PERMIT - ELECTRIC WIRING
1667113,100105008,PERMIT - EASY PERMIT PROCESS
1667117,100105010,PERMIT - PORCH CONSTRUCTION
1667118,100105011,PERMIT - ELECTRIC WIRING
1667119,100105012,PERMIT - EASY PERMIT PROCESS
1667122,100105013,PERMIT - NEW CONSTRUCTION
1667134,100105019,PERMIT - EASY PERMIT PROCESS
1667138,100105022,PERMIT - ELECTRIC WIRING
1667142,100105023,PERMIT - EASY PERMIT PROCESS
1667143,100105024,PERMIT - ELECTRIC WIRING
1667144,100105025,PERMIT - EASY PERMIT PROCESS
1667146,100105026,PERMIT - ELECTRIC WIRING
1667148,100105027,PERMIT - ELECTRIC WIRING
1667150,100105028,PERMIT - EASY PERMIT PROCESS
1667151,100105029,PERMIT - ELECTRIC WIRING
1667152,100105030,PERMIT - ELECTRIC WIRING
1667154,100105031,PERMIT - ELECTRIC WIRING
1667157,100105032,PERMIT - ELECTRIC WIRING
1667159,100105033,PERMIT - ELECTRIC WIRING
1667163,100105037,PERMIT - EASY PERMIT PROCESS
